class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso01a.txt,Base,14400,8636,5764,0.0,0.0,1.0,1.0,35590,1.4671973289368918e+19,1.4671973289368918e+19,1.4671973289368918e+19,1.0,8.037080780984087e-13,f369232120ba1c1933a9b031060e1127c67b1b589bd06e19af43d332ef5816b7,9efe71be151243fd8e3ecc55e21b00084f3595b53638a0da29ab6a20a6c05aff
simple,caso01a.txt,Flat-GM,14400,8636,5764,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,1153905111184.299,1153905111184.299,1153905111184.299,1.0,2.0475568943772843e-12,fbf6a6981b4bd3ce4dd372e53cb13b46acb688201f21165d691bf796686eee9f,85d9e81bcc51f48334dc95e2807ce9f891a452a0db67db325892b05f4439fa4c
simple,caso01a.txt,Flat-L2,14400,8636,5764,1.7671712174576017e-16,0.0,7.070396063946573e-08,1.0,35590,1.8268170445945412e+19,1.8268170445945412e+19,1.8268170445945412e+19,1.0,1.928464886714043e-14,d00a903bcf6ad0d8f142ebb1613bfbe5555bbd8b0f94cddf2e66a27fe8a08df5,2d2147f2ecabd9f52c1b7f7373f922b661c3f62ddb30695be223301186030e91
simple,caso01a.txt,Role-Hybrid,14400,8636,5764,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,1153905111184.299,1153905111184.299,1153905111184.299,1.0,2.0475568943772843e-12,fbf6a6981b4bd3ce4dd372e53cb13b46acb688201f21165d691bf796686eee9f,85d9e81bcc51f48334dc95e2807ce9f891a452a0db67db325892b05f4439fa4c
simple,caso01a.txt,SA-Mat,14400,8636,5764,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,1153905111184.299,1153905111184.299,1153905111184.299,1.0,2.0475568943772843e-12,fbf6a6981b4bd3ce4dd372e53cb13b46acb688201f21165d691bf796686eee9f,85d9e81bcc51f48334dc95e2807ce9f891a452a0db67db325892b05f4439fa4c
simple,caso01b.txt,Base,14400,9369,5031,0.0,0.0,1.0,1.0,35590,8.974101260142413e+18,8.974101260142413e+18,8.974101260142413e+18,1.0,6.021991745038114e-11,aeeef01f7a338779d72bdad8ac1fd4b4de7502d65a6280ba5e0941c139b83315,2f669c8778579f563d4a5926915982deef92e2f08f35b4df9588cc412cdcf535
simple,caso01b.txt,Flat-GM,14400,9369,5031,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,22101716837739.91,22101716837739.91,22101716837739.91,1.0,1.1690427276674674e-12,1eb58a1dd86a7642d1a7fb32076c34026d8f522fb3c1d4ecfc6373cb742e32f9,f3a418251e504aa87308be0693b25d45414faa4ccc5a75c57b3ef19a08c68b0e
simple,caso01b.txt,Flat-L2,14400,9369,5031,1.7671712174576017e-16,0.0,7.070396063946573e-08,1.0,35590,1.3701127836344717e+19,1.3701127836344717e+19,1.3701127836344717e+19,1.0,1.2521082415227356e-13,7babf4c7a74521aee905b61c7d32de8318e19437aa79e2931ba8c7b9f951ce22,3241b602afbf8fa26eac662b9dec6f100a5cb46a32f9d77a8a4931e967899e7a
simple,caso01b.txt,Role-Hybrid,14400,9369,5031,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,22101716837739.91,22101716837739.91,22101716837739.91,1.0,1.1690427276674674e-12,1eb58a1dd86a7642d1a7fb32076c34026d8f522fb3c1d4ecfc6373cb742e32f9,f3a418251e504aa87308be0693b25d45414faa4ccc5a75c57b3ef19a08c68b0e
simple,caso01b.txt,SA-Mat,14400,9369,5031,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,22101716837739.91,22101716837739.91,22101716837739.91,1.0,1.1690427276674674e-12,1eb58a1dd86a7642d1a7fb32076c34026d8f522fb3c1d4ecfc6373cb742e32f9,f3a418251e504aa87308be0693b25d45414faa4ccc5a75c57b3ef19a08c68b0e
simple,caso01c.txt,Base,14400,8877,5523,0.0,0.0,1.0,1.0,35590,8.607747030528587e+18,8.607747030528587e+18,8.607747030528587e+18,1.0,2.334499737610625e-09,02ba3daf9179a564236336377887e1e36ebf842dbb39d03502d4058cf9abad55,6bc5c2381a0568ae320f2fc29b226fac204d61890c02167bfc8fdc8e42a242ee
simple,caso01c.txt,Flat-GM,14400,8877,5523,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,864107395133.172,864107395133.172,864107395133.172,1.0,6.982004851339131e-13,f99b35bf52300b5933626883805099ddd7f6c509c235c9db56e9b102585f4c61,650fe809be1ece506e2350763fbd6f92a35d513af4df7561ddffb43edbcb5546
simple,caso01c.txt,Flat-L2,14400,8877,5523,1.7671712174576017e-16,0.0,7.070396063946573e-08,1.0,35590,1.470742630119711e+19,1.470742630119711e+19,1.470742630119711e+19,1.0,5.167393515001378e-13,a7875f1603dba910060d3ec62823ac40b73ab000b9105b9d3feb3233b5b03fd5,00408198ed8b3dd996e5236102a3394a3571cc1ec2ea7921e69723d93643036a
simple,caso01c.txt,Role-Hybrid,14400,8877,5523,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,864107395133.172,864107395133.172,864107395133.172,1.0,6.982004851339131e-13,f99b35bf52300b5933626883805099ddd7f6c509c235c9db56e9b102585f4c61,650fe809be1ece506e2350763fbd6f92a35d513af4df7561ddffb43edbcb5546
simple,caso01c.txt,SA-Mat,14400,8877,5523,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,864107395133.172,864107395133.172,864107395133.172,1.0,6.982004851339131e-13,f99b35bf52300b5933626883805099ddd7f6c509c235c9db56e9b102585f4c61,650fe809be1ece506e2350763fbd6f92a35d513af4df7561ddffb43edbcb5546
simple,caso01d.txt,Base,14400,8899,5501,0.0,0.0,1.0,1.0,35590,8.607747030528588e+18,8.607747030528588e+18,8.607747030528588e+18,1.0,8.037080780984087e-13,8ea72a41a145b06d751c8f4d5eb8a024cf81345ac027215f1b6c24e2e7b755ca,b26ed1777b1d8fa7cbb7a63443233770a86da3046b9b4d048cd90886485a729d
simple,caso01d.txt,Flat-GM,14400,8899,5501,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,2015106369979.07,2015106369979.07,2015106369979.07,1.0,3.942363748762164e-13,6a748d2927198505a316a809fcc010029b98bfc2296fed6ea24b66cd10c4d0ba,a17b0b0c6423f44c1a0c0843a4c17beadfe79bddea347dcc1a1e704b2da336a2
simple,caso01d.txt,Flat-L2,14400,8899,5501,1.7671712174576017e-16,0.0,7.070396063946573e-08,1.0,35590,1.3701127836344717e+19,1.3701127836344717e+19,1.3701127836344717e+19,1.0,7.879032906495474e-14,d61908815ef327621bc5b281de7b0ee9f6795c719c16bec70b51dfa296b655bf,abb322d6c7497bc775ce87dd4b69c8c4402010e14ac861aeb20e32364acc5b98
simple,caso01d.txt,Role-Hybrid,14400,8899,5501,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,2015106369979.07,2015106369979.07,2015106369979.07,1.0,3.942363748762164e-13,6a748d2927198505a316a809fcc010029b98bfc2296fed6ea24b66cd10c4d0ba,a17b0b0c6423f44c1a0c0843a4c17beadfe79bddea347dcc1a1e704b2da336a2
simple,caso01d.txt,SA-Mat,14400,8899,5501,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,2015106369979.07,2015106369979.07,2015106369979.07,1.0,3.942363748762164e-13,6a748d2927198505a316a809fcc010029b98bfc2296fed6ea24b66cd10c4d0ba,a17b0b0c6423f44c1a0c0843a4c17beadfe79bddea347dcc1a1e704b2da336a2
simple,caso01e.txt,Base,14400,9270,5130,0.0,0.0,1.0,1.0,35590,5.738499378617778e+18,5.738499378617778e+18,5.738499378617778e+18,1.0,4.8840246070323625e-09,6df14c440d846f501205d00f30dbbdf85b93c031a17ad91bc3a93175c14cdc34,cb36044da3e119c0b013dda8752f105890c1a06b325243fd7f22f3e40531aeb9
simple,caso01e.txt,Flat-GM,14400,9270,5130,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,1624753058857.3179,1624753058857.3179,1624753058857.3179,1.0,4.0013954779084326e-12,c85c60bbd21a4d353efa2e715e8f76bc017135560ff08faad54a7d81f4c11c4e,a35aeed10ee68bc21be0f2740165a0a343e76929ace11b6d79e3ffdaf5421445
simple,caso01e.txt,Flat-L2,14400,9270,5130,1.7671712174576017e-16,0.0,7.070396063946573e-08,1.0,35590,1.3701127836344717e+19,1.3701127836344717e+19,1.3701127836344717e+19,1.0,3.0090063736263283e-12,46163dac6aad4385a63b94ef9a21730622a09367aa1f0a7c2d2af801117b8862,5e67208db8212e50494f2ef1a9bc65c8c7c50192e259e51f7674ae1389533179
simple,caso01e.txt,Role-Hybrid,14400,9270,5130,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,1624753058857.3179,1624753058857.3179,1624753058857.3179,1.0,4.0013954779084326e-12,c85c60bbd21a4d353efa2e715e8f76bc017135560ff08faad54a7d81f4c11c4e,a35aeed10ee68bc21be0f2740165a0a343e76929ace11b6d79e3ffdaf5421445
simple,caso01e.txt,SA-Mat,14400,9270,5130,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,1624753058857.3179,1624753058857.3179,1624753058857.3179,1.0,4.0013954779084326e-12,c85c60bbd21a4d353efa2e715e8f76bc017135560ff08faad54a7d81f4c11c4e,a35aeed10ee68bc21be0f2740165a0a343e76929ace11b6d79e3ffdaf5421445
simple,caso01f.txt,Base,14400,9110,5290,0.0,0.0,1.0,1.0,35590,8.607747030528588e+18,8.607747030528588e+18,8.607747030528588e+18,1.0,1.2879366492094594e-08,4a3cf256af474830b422f11cae17d1d0892c1537abcd17b8ba4efa57015db272,58fff0bf750b7fc01003bb90589316f786a2b9e1727a0b2abc469bda2ec9dd5a
simple,caso01f.txt,Flat-GM,14400,9110,5290,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,2060100489068.708,2060100489068.708,2060100489068.708,1.0,3.4780661067130664e-12,36c1f9974fb6336f27881b9cbc6defb2d36ad9f72307787aad57e8710da13540,aa25319f84faa6b13982b8351f6f990ea7ded26a9d640273b9a938ef637e5638
simple,caso01f.txt,Flat-L2,14400,9110,5290,1.7671712174576017e-16,0.0,7.070396063946573e-08,1.0,35590,1.3701127836344717e+19,1.3701127836344717e+19,1.3701127836344717e+19,1.0,1.2729190108152139e-12,3e3de832b473bd6b04c4eb051d920bc0b74edc12ef15eb9d22b42df5a218a899,3b73eebef975cea356caaff326bec8c3984b4e1430987b303febdc7c95702aa3
simple,caso01f.txt,Role-Hybrid,14400,9110,5290,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,2060100489068.708,2060100489068.708,2060100489068.708,1.0,3.4780661067130664e-12,36c1f9974fb6336f27881b9cbc6defb2d36ad9f72307787aad57e8710da13540,aa25319f84faa6b13982b8351f6f990ea7ded26a9d640273b9a938ef637e5638
simple,caso01f.txt,SA-Mat,14400,9110,5290,1.2402135967791906e-16,0.0,2.4297317807242557e-05,20.92859070706935,35590,2060100489068.708,2060100489068.708,2060100489068.708,1.0,3.4780661067130664e-12,36c1f9974fb6336f27881b9cbc6defb2d36ad9f72307787aad57e8710da13540,aa25319f84faa6b13982b8351f6f990ea7ded26a9d640273b9a938ef637e5638
simple,caso02a.txt,Base,14400,8822,5578,0.0,0.0,1.0,1.0,35590,2.0649557279858545e+19,2.0649557279858545e+19,2.0649557279858545e+19,1.0,5.840848835621392e-14,0d184643ec0c43a6b87c9c5eae2a230b546dcc073ebbe568bf444f4a3658190b,4d99d3819bdb40aa199562ba850ddcede582713698b10bc896336d78473987cc
simple,caso02a.txt,Flat-GM,14400,8822,5578,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,386113068798.1373,386113068798.1373,386113068798.1373,1.0,6.337703290899592e-13,e36a5033aad2df3ffa6e5d74b9c4e61ce87de7de1455d596d139aeb19a78afc9,1327b724511a2de8213dd1dc60131c92fa14cfe2ef78b2bbf2ea1c1f658038c6
simple,caso02a.txt,Flat-L2,14400,8822,5578,0.0,0.0,7.070018476023577e-08,1.0,35590,2.489934849533151e+19,2.489934849533151e+19,2.489934849533151e+19,1.0,6.476674603334986e-14,a080fbcb4483553f2cff972861d5945cb24a2e19ccfa8cda7402c7620c293f6e,1ac283b9f7249799a1558854a7616598c417c05d4cfe0cd25973b3fc03f067d0
simple,caso02a.txt,Role-Hybrid,14400,8822,5578,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,386113068798.1373,386113068798.1373,386113068798.1373,1.0,6.337703290899592e-13,e36a5033aad2df3ffa6e5d74b9c4e61ce87de7de1455d596d139aeb19a78afc9,1327b724511a2de8213dd1dc60131c92fa14cfe2ef78b2bbf2ea1c1f658038c6
simple,caso02a.txt,SA-Mat,14400,8822,5578,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,386113068798.1373,386113068798.1373,386113068798.1373,1.0,6.337703290899592e-13,e36a5033aad2df3ffa6e5d74b9c4e61ce87de7de1455d596d139aeb19a78afc9,1327b724511a2de8213dd1dc60131c92fa14cfe2ef78b2bbf2ea1c1f658038c6
simple,caso02b.txt,Base,14400,9344,5056,0.0,0.0,1.0,1.0,35590,2.072024985930112e+19,2.072024985930112e+19,2.072024985930112e+19,1.0,2.639968656432884e-13,6b7710f745be4701a5d3c1e1fce136fd9a2d2de1009651eaef2fe72e9b2ca17c,7c96c7299ba8f7e233d5b61be8401c56e77f0139f012bd13e9791a5f2378439c
simple,caso02b.txt,Flat-GM,14400,9344,5056,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,62531796093245.76,62531796093245.76,62531796093245.76,1.0,2.4461364561318417e-12,ebbb7b89833f93368885f48e3ae6442ae5077efc78041385f342352f0949ee9d,76295b7b38e8435d45960a4e1a1a2dbaf9458dbed0364aeec3eb5cf9fd4f6e34
simple,caso02b.txt,Flat-L2,14400,9344,5056,0.0,0.0,7.070018476023577e-08,1.0,35590,2.2770144802558067e+19,2.2770144802558067e+19,2.2770144802558067e+19,1.0,3.383652267935078e-13,04bae23d0004a1035753f396b69297bcac3d53a42c3c143145a20993995592e1,6a85a668bb376cb4f4ffe84722b7db9e6c8af1cb0048af6c8e1c0a8270773ff2
simple,caso02b.txt,Role-Hybrid,14400,9344,5056,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,62531796093245.76,62531796093245.76,62531796093245.76,1.0,2.4461364561318417e-12,ebbb7b89833f93368885f48e3ae6442ae5077efc78041385f342352f0949ee9d,76295b7b38e8435d45960a4e1a1a2dbaf9458dbed0364aeec3eb5cf9fd4f6e34
simple,caso02b.txt,SA-Mat,14400,9344,5056,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,62531796093245.76,62531796093245.76,62531796093245.76,1.0,2.4461364561318417e-12,ebbb7b89833f93368885f48e3ae6442ae5077efc78041385f342352f0949ee9d,76295b7b38e8435d45960a4e1a1a2dbaf9458dbed0364aeec3eb5cf9fd4f6e34
simple,caso02c.txt,Base,14400,9199,5201,0.0,0.0,1.0,1.0,35590,1.2957970588389675e+19,1.2957970588389675e+19,1.2957970588389675e+19,1.0,4.8840246070323625e-09,83a676065dd5149e8a39b8c3e205fbe9f6d89bfabaf82959932e63cfc139e0fb,507269b91241a6632e0a29e9af90fe2383b1c87e50728deb46a9d3b13a504378
simple,caso02c.txt,Flat-GM,14400,9199,5201,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,868281340380.7932,868281340380.7932,868281340380.7932,1.0,7.356618600699859e-13,9362691eebfab179e5aead9af2f241fdc780edcc4f240b7fe3054dc597498680,1a58f85816660da68a909408d7a0ad86918e2efd3c48c7c37fbe18f1c79648fc
simple,caso02c.txt,Flat-L2,14400,9199,5201,0.0,0.0,7.070018476023577e-08,1.0,35590,1.6310465888693977e+19,1.6310465888693977e+19,1.6310465888693977e+19,1.0,7.293941595582989e-13,b72c1b276f415dcf7a925df58afa03509144812d005033f92bf593fe2c6af53a,7a017aec9efef0bc078f4006e2c4fa2314d4d4a50c01d54a4042b9e376301a3f
simple,caso02c.txt,Role-Hybrid,14400,9199,5201,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,868281340380.7932,868281340380.7932,868281340380.7932,1.0,7.356618600699859e-13,9362691eebfab179e5aead9af2f241fdc780edcc4f240b7fe3054dc597498680,1a58f85816660da68a909408d7a0ad86918e2efd3c48c7c37fbe18f1c79648fc
simple,caso02c.txt,SA-Mat,14400,9199,5201,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,868281340380.7932,868281340380.7932,868281340380.7932,1.0,7.356618600699859e-13,9362691eebfab179e5aead9af2f241fdc780edcc4f240b7fe3054dc597498680,1a58f85816660da68a909408d7a0ad86918e2efd3c48c7c37fbe18f1c79648fc
simple,caso02d.txt,Base,14400,9119,5281,0.0,0.0,1.0,1.0,35590,9.035713409192674e+18,9.035713409192674e+18,9.035713409192674e+18,1.0,5.589157586196731e-12,3894b4c015e6800496298be4d5b3c28dd6662f76949b1ddaaefc37a947c39038,df8b0e8f01ae3b1f0f3fa6b8cf14c3c47d097681061a2d3198f9359918298f21
simple,caso02d.txt,Flat-GM,14400,9119,5281,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,543794975188.7905,543794975188.7905,543794975188.7905,1.0,5.905220682928843e-12,f0bfb7a2e3f2bbab44f88fe270d614c813e53bfb0b9ff77892a2173402c0debe,b1308f3718413e12613ea8535ea2a1060a82f836542235d250e839635f82b84f
simple,caso02d.txt,Flat-L2,14400,9119,5281,0.0,0.0,7.070018476023577e-08,1.0,35590,1.3025273185479465e+19,1.3025273185479465e+19,1.3025273185479465e+19,1.0,2.5342443867508037e-13,b30be673fcd753a6f6bca0c26244d1fe072931021faa881c02b64bbf4fcc963f,1b8ea04dcfeaa7df2bbcf641a7aa50921ac23ca12b3765a35cacfcf2e84c30f0
simple,caso02d.txt,Role-Hybrid,14400,9119,5281,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,543794975188.7905,543794975188.7905,543794975188.7905,1.0,5.905220682928843e-12,f0bfb7a2e3f2bbab44f88fe270d614c813e53bfb0b9ff77892a2173402c0debe,b1308f3718413e12613ea8535ea2a1060a82f836542235d250e839635f82b84f
simple,caso02d.txt,SA-Mat,14400,9119,5281,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,543794975188.7905,543794975188.7905,543794975188.7905,1.0,5.905220682928843e-12,f0bfb7a2e3f2bbab44f88fe270d614c813e53bfb0b9ff77892a2173402c0debe,b1308f3718413e12613ea8535ea2a1060a82f836542235d250e839635f82b84f
simple,caso02e.txt,Base,14400,9235,5165,0.0,0.0,1.0,1.0,35590,6.023808229507571e+18,6.023808229507571e+18,6.023808229507571e+18,1.0,6.081055652706316e-10,15516df23794aa480e57faa9ce6e1b9ea8bbd4bc8690d7c210fa73dc6a7f802e,a1a1def8893226f939ad5ad63d28c208fa6a5da7db591530d5400e5b3b2b90fe
simple,caso02e.txt,Flat-GM,14400,9235,5165,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,1946949859581.3682,1946949859581.3682,1712200681768.5503,1.1371037754583435,3.553313813276943e-13,5f5422bc0c5681bbf288bdb25a609fdabff29134cc888272aa57ef2059d3266b,ff6528aca0de866367e278eda5f4f3d2589c6c4dada501b77c97024cc6fe71a1
simple,caso02e.txt,Flat-L2,14400,9235,5165,0.0,0.0,7.070018476023577e-08,1.0,35590,1.3025273185479465e+19,1.3025273185479465e+19,1.3025273185479465e+19,1.0,2.802418423952068e-13,8ca7492f8985d01cbbb3e62024fcf5fbf98ee2ea2ae0b7605b9247c08e6799c7,02e2fa454bf082e9c12189d59553e1f58abf3a697760342ede320b983d3f6a59
simple,caso02e.txt,Role-Hybrid,14400,9235,5165,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,1946949859581.3682,1946949859581.3682,1712200681768.5503,1.1371037754583435,3.553313813276943e-13,5f5422bc0c5681bbf288bdb25a609fdabff29134cc888272aa57ef2059d3266b,ff6528aca0de866367e278eda5f4f3d2589c6c4dada501b77c97024cc6fe71a1
simple,caso02e.txt,SA-Mat,14400,9235,5165,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,1946949859581.3682,1946949859581.3682,1712200681768.5503,1.1371037754583435,3.553313813276943e-13,5f5422bc0c5681bbf288bdb25a609fdabff29134cc888272aa57ef2059d3266b,ff6528aca0de866367e278eda5f4f3d2589c6c4dada501b77c97024cc6fe71a1
simple,caso02f.txt,Base,14400,9151,5249,0.0,0.0,1.0,1.0,35590,9.035710165278376e+18,9.035710165278376e+18,9.035710165278376e+18,1.0,5.298686612199581e-10,1bf2ac1323d14106e3f4e0c6a4bec0abf5380193a0182d53e33d29519ef4ec2d,2072dcc35197c7c39031b5bcfb4359f15a5d48772a9b496d078ff5cf818b1409
simple,caso02f.txt,Flat-GM,14400,9151,5249,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,580976962788.6238,580976962788.6238,580976962788.6238,1.0,4.321413003971578e-13,17aa4f2d93385e6276dea2f9e0882adf648d261e179365210a14865d1d140c10,1487ce961a002e5627749f4f99f856dc32eff3955619629cf8cf13f14a6a1e5b
simple,caso02f.txt,Flat-L2,14400,9151,5249,0.0,0.0,7.070018476023577e-08,1.0,35590,1.4501190810128077e+19,1.4501190810128077e+19,1.4501190810128077e+19,1.0,3.0090063736263283e-12,40d79c03d6f6df162e89043a0f672405974656bbb46c9d785db4fd7f83a37f15,88d605123a694d77f93ddee56b0f4dbaff868fcdd6bc7b494e90de3ed327ca2b
simple,caso02f.txt,Role-Hybrid,14400,9151,5249,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,580976962788.6238,580976962788.6238,580976962788.6238,1.0,4.321413003971578e-13,17aa4f2d93385e6276dea2f9e0882adf648d261e179365210a14865d1d140c10,1487ce961a002e5627749f4f99f856dc32eff3955619629cf8cf13f14a6a1e5b
simple,caso02f.txt,SA-Mat,14400,9151,5249,1.4114650756874403e-16,1.8881716263270252e-16,2.4004361477856934e-05,21.401059610707538,35590,580976962788.6238,580976962788.6238,580976962788.6238,1.0,4.321413003971578e-13,17aa4f2d93385e6276dea2f9e0882adf648d261e179365210a14865d1d140c10,1487ce961a002e5627749f4f99f856dc32eff3955619629cf8cf13f14a6a1e5b
simple,caso03a.txt,Base,14400,9133,5267,0.0,0.0,1.0,1.0,35590,9.197418113035738e+18,9.197418113035738e+18,9.197418113035738e+18,1.0,2.7039185709181474e-10,30f9a0f6f42e358f2243731be341c9ab050c7ee2ee016fba124d177fdd69e08b,49dcad6be3579980cf33844be4ad1d646fd2cec80035ac819dc0214d9a4e5b66
simple,caso03a.txt,Flat-GM,14400,9133,5267,0.0,0.0,2.3898151456506462e-05,22.012209785972193,35590,784417738987.928,784417738987.928,784417738987.928,1.0,1.4964710771193686e-12,9c8d7fe6153b45bab4e505ca0bfd7e7f2b73ac56aaeeb906fe45f3db3e238bf6,f747b2916c5ec46b36f69b61dcd7e40a49a7c5f4731e78597e24bae19983c02c
simple,caso03a.txt,Flat-L2,14400,9133,5267,0.0,0.0,0.00013888888620970514,1.0,35590,1.6437183014091889e+19,1.6437183014091889e+19,1.6437183014091889e+19,1.0,1.6545712352059771e-13,6730e23c722f713d93001bb860b122e096656f653be2cbc6b4966039bb519a68,bd740f16ceaeaa32ce374894d103df778e51021a585ed211be4d07e9796d30f5
simple,caso03a.txt,Role-Hybrid,14400,9133,5267,0.0,0.0,2.3898151456506462e-05,22.012209785972193,35590,784417738987.928,784417738987.928,784417738987.928,1.0,1.4964710771193686e-12,9c8d7fe6153b45bab4e505ca0bfd7e7f2b73ac56aaeeb906fe45f3db3e238bf6,f747b2916c5ec46b36f69b61dcd7e40a49a7c5f4731e78597e24bae19983c02c
simple,caso03a.txt,SA-Mat,14400,9133,5267,0.0,0.0,2.3898151456506462e-05,22.012209785972193,35590,784417738987.928,784417738987.928,784417738987.928,1.0,1.4964710771193686e-12,9c8d7fe6153b45bab4e505ca0bfd7e7f2b73ac56aaeeb906fe45f3db3e238bf6,f747b2916c5ec46b36f69b61dcd7e40a49a7c5f4731e78597e24bae19983c02c
simple,caso03b.txt,Base,14400,9376,5024,0.0,0.0,1.0,1.0,35590,9.197418036052421e+18,9.197418036052421e+18,9.197418036052421e+18,1.0,1.5323243306046313e-13,717fafee58825dcd5194fcb2c68d5935d36c481d0b5de7f0f5f7c90dcf4a7731,bcd96efd0c46e8a572679fe1d5126796eae8c598da5cce2f4d26bef530794c41
simple,caso03b.txt,Flat-GM,14400,9376,5024,0.0,0.0,2.3898151456506462e-05,22.012209785972193,35590,11084159065251.54,11084159065251.54,11084159065251.54,1.0,1.4964710771193686e-12,456fa8ecf94d446d51595993718d5533b109d798b99c3e8ebcad4231795fa9fb,40bfd12e565b656a198117305259aefaaf3fb4e5d6b31e6943c92fbf387d5888
simple,caso03b.txt,Flat-L2,14400,9376,5024,0.0,0.0,0.00013888888620970514,1.0,35590,1.2461475521451553e+19,1.2461475521451553e+19,1.2461475521451553e+19,1.0,1.1431609756446885e-13,bba046367cd3484305c25aabcb83ca565548b908b0abcced5e0c35cd7fc33d4e,e0c5ecc195fb028e2a9a2f84e53ff724fc1d8b789bd423cd710af676a757355c
simple,caso03b.txt,Role-Hybrid,14400,9376,5024,0.0,0.0,2.3898151456506462e-05,22.012209785972193,35590,11084159065251.54,11084159065251.54,11084159065251.54,1.0,1.4964710771193686e-12,456fa8ecf94d446d51595993718d5533b109d798b99c3e8ebcad4231795fa9fb,40bfd12e565b656a198117305259aefaaf3fb4e5d6b31e6943c92fbf387d5888
simple,caso03b.txt,SA-Mat,14400,9376,5024,0.0,0.0,2.3898151456506462e-05,22.012209785972193,35590,11084159065251.54,11084159065251.54,11084159065251.54,1.0,1.4964710771193686e-12,456fa8ecf94d446d51595993718d5533b109d798b99c3e8ebcad4231795fa9fb,40bfd12e565b656a198117305259aefaaf3fb4e5d6b31e6943c92fbf387d5888
simple,caso03c.txt,Base,14400,9186,5214,0.0,0.0,1.0,1.0,35590,9.197418036052421e+18,9.197418036052421e+18,9.197418036052421e+18,1.0,2.7039185709181474e-10,a900f47e2e78459403e5b35966c6b762289dbcc408f98e371958fbfeef6d8b9d,41326dfe928ed59b014e3f72f8b2f00c8e3e8ab09b1055773890324b361e237d
simple,caso03c.txt,Flat-GM,14400,9186,5214,0.0,0.0,2.3898151456506462e-05,22.012209785972193,35590,698471861927.5348,698471861927.5348,698471861927.5348,1.0,7.079352596353627e-13,5c7e60769f578d5652e5e7d142f827848f6871d8dd5a3a8fc8af5b42f4c33bee,0c7d67344b2c830cd9b6e5af26669f36937b8f11b26eeb82d54921cfb56b20ae
