instance,variant,rows,cols,sigma_max,sigma_min,sigma_min_pos,kappa2,kappa2_pos,range_proxy,rank_deficient
coupling_S6_seed20250805,FlatL2,43,38,2.2144858181230727,7.626055838378137e-17,0.007805939986562624,2.9038415991903304e+16,283.6923960388056,13988.954823412005,1
coupling_S6_seed20250805,LocalGMCouplingL2,43,38,10.000527806913261,8.405528785902681e-17,0.011501076811105284,1.1897559406001477e+17,869.5296945810228,139896.54253667855,1
coupling_S6_seed20250805,SAMat,43,38,10.000527806913261,8.405528785902681e-17,0.011501076811105284,1.1897559406001477e+17,869.5296945810228,139896.54253667855,1
coupling_S6_seed20250805,SAPre,43,38,52.22603956208347,2.919585325571428e-16,0.01685473116397303,1.788817031811244e+17,3098.5981950110586,16168.708426291438,1
coupling_S6_seed20250806,Base,43,38,986.7199624482395,5.473087295305059e-22,0.00011767124344879501,1.8028580748103007e+24,8385395.900720754,824140990.2547026,1
coupling_S6_seed20250806,FlatL2,43,38,2.2585410669492534,6.120261710806118e-17,0.0027946707359232745,3.6902687722675416e+16,808.1599874781313,12583.875610734347,1
coupling_S6_seed20250806,LocalGMCouplingL2,43,38,10.000547927555013,7.925303149194004e-17,0.004692334264081806,1.2618505234808664e+17,2131.25224349547,125845.04788785825,1
coupling_S6_seed20250806,SAMat,43,38,10.000547927555013,7.925303149194004e-17,0.004692334264081806,1.2618505234808664e+17,2131.25224349547,125845.04788785825,1
coupling_S6_seed20250806,SAPre,43,38,49.99488769945746,2.7839029674655517e-16,0.0052149980803651635,1.7958559721272362e+17,9586.750930492524,12583.905687673845,1
coupling_S6_seed20250807,Base,43,38,900.7485740691068,5.05688738734373e-19,3.894105251367008e-05,1.781231229952799e+21,23131079.3089864,3623213522.898135,1
coupling_S6_seed20250807,FlatL2,43,38,2.2258912006523945,5.131022484281805e-17,0.0036945252921392565,4.338104554152923e+16,602.4836818381956,16393.957349312223,1
coupling_S6_seed20250807,LocalGMCouplingL2,43,38,10.000546095147042,3.1674507472001815e-16,0.0058721175643568265,3.1572854302428756e+16,1703.056177868333,163947.77026688267,1
coupling_S6_seed20250807,SAMat,43,38,10.000546095147042,3.1674507472001815e-16,0.0058721175643568265,3.1572854302428756e+16,1703.056177868333,163947.77026688267,1
coupling_S6_seed20250807,SAPre,43,38,58.09883519397449,1.0269848823341514e-16,0.00732370212695408,5.6572239955398675e+17,7932.9871951165405,16510.8302750568,1
coupling_S6_seed20250808,Base,43,38,4511776.6637941785,3.252397570662332e-18,0.005994961610836996,1.3872156050329913e+24,752594754.8418512,897800603.2039766,1
coupling_S6_seed20250808,FlatL2,43,38,2.2920484157711725,8.638560217209148e-17,0.005732286904346675,2.653275960506834e+16,399.84886556064725,21223.25502071586,1
coupling_S6_seed20250808,LocalGMCouplingL2,43,38,10.000572235782471,3.3531466220141714e-17,0.007839289486609414,2.982444063175298e+17,1275.6988057227413,212243.16156939152,1
coupling_S6_seed20250808,SAMat,43,38,10.000572235782471,3.3531466220141714e-17,0.007839289486609414,2.982444063175298e+17,1275.6988057227413,212243.16156939152,1
coupling_S6_seed20250808,SAPre,43,38,69.9144165525344,1.8322306394956782e-16,0.012710537885870149,3.8158087221911296e+17,5500.508096534275,21220.166604960774,1
coupling_S6_seed20250809,Base,43,38,376.51910113946167,3.946253250230047e-19,7.007183252935629e-06,9.541179373561808e+20,53733303.03324387,2236985493.3935595,1
coupling_S6_seed20250809,FlatL2,43,38,2.20837379802614,4.262386345457921e-17,0.004955376830140784,5.1810737437713144e+16,445.65204094950724,25358.619204443494,1
coupling_S6_seed20250809,LocalGMCouplingL2,43,38,10.000545395585162,1.1311496708672102e-16,0.007456221147173401,8.841045224296549e+16,1341.235083856961,253598.87103707026,1
coupling_S6_seed20250809,SAMat,43,38,10.000545395585162,1.1311496708672102e-16,0.007456221147173401,8.841045224296549e+16,1341.235083856961,253598.87103707026,1
coupling_S6_seed20250809,SAPre,43,38,54.548105669178554,5.452413861277003e-17,0.009956132409111118,1.000439567813785e+18,5478.84493975393,25764.58603908596,1
coupling_S6_seed20250810,Base,43,38,689578.4062851039,1.8342301551385938e-18,0.0009871517405179644,3.75949770727109e+23,698553604.2546792,100413446421.62558,1
coupling_S6_seed20250810,FlatL2,43,38,2.206803241485074,6.596282002533104e-17,0.006902475413716845,3.345525919961605e+16,319.71185831385014,25123.05977858456,1
coupling_S6_seed20250810,LocalGMCouplingL2,43,38,10.000550082679268,6.6023445561208226e-18,0.009159626839269333,1.5146967865238234e+18,1091.8075875978607,251243.15900171234,1
coupling_S6_seed20250810,SAMat,43,38,10.000550082679268,6.6023445561208226e-18,0.009159626839269333,1.5146967865238234e+18,1091.8075875978607,251243.15900171234,1
coupling_S6_seed20250810,SAPre,43,38,71.28570358595425,1.1353709860761107e-16,0.01673926709024537,6.278626498314935e+17,4258.591681561449,25114.274124283296,1
coupling_S6_seed20250811,Base,43,38,3449023.702063588,1.1704547351827438e-23,0.000173936667233746,2.9467382192486835e+29,19829192756.858986,4754644233877.58,1
coupling_S6_seed20250811,FlatL2,43,38,2.2095483898175865,7.228236994912482e-17,0.004542192398356482,3.0568289215928496e+16,486.4497573059819,15325.842130600362,1
coupling_S6_seed20250811,LocalGMCouplingL2,43,38,10.000548439376608,1.3223597986364363e-16,0.0075399010663087206,7.562653106732954e+16,1326.3500875446548,153266.08403550548,1
coupling_S6_seed20250811,SAMat,43,38,10.000548439376608,1.3223597986364363e-16,0.0075399010663087206,7.562653106732954e+16,1326.3500875446548,153266.08403550548,1
coupling_S6_seed20250811,SAPre,43,38,57.21802266084659,1.0808776566011407e-16,0.008838270451242173,5.293663192259035e+17,6473.893617139188,19569.086976594324,1
coupling_S6_seed20250812,Base,43,38,381.6878331551064,9.466507096988015e-23,1.4157394329450078e-05,4.031981693401456e+24,26960316.586020563,1701035000.0092847,1
coupling_S6_seed20250812,FlatL2,43,38,2.2465112660759683,5.95938239824276e-17,0.0032647629665103497,3.769704838438285e+16,688.1085362461173,12252.022689788086,1
coupling_S6_seed20250812,LocalGMCouplingL2,43,38,10.000548861782647,4.003681731019058e-17,0.005941297043671703,2.4978381234207658e+17,1683.2265393016503,122526.35275608311,1
coupling_S6_seed20250812,SAMat,43,38,10.000548861782647,4.003681731019058e-17,0.005941297043671703,2.4978381234207658e+17,1683.2265393016503,122526.35275608311,1
coupling_S6_seed20250812,SAPre,43,38,46.76869243148997,9.435595839398661e-17,0.0066862065328558845,4.956623113953827e+17,6994.802239755764,15896.437466160332,1
coupling_S6_seed20250813,Base,43,38,91619206.40262695,1.8467367455964337e-18,0.005599784562536517,4.961140596844356e+25,16361202003.301083,17960826583.41771,1
coupling_S6_seed20250813,FlatL2,43,38,2.443174378740373,5.971367330237948e-17,0.004450720475691826,4.09148230819526e+16,548.9390744900919,14244.24408645056,1
coupling_S6_seed20250813,LocalGMCouplingL2,43,38,10.000563454876398,5.318121309447845e-17,0.007137459990507169,1.880469224556803e+17,1401.137585104107,142449.56280850468,1
coupling_S6_seed20250813,SAMat,43,38,10.000563454876398,5.318121309447845e-17,0.007137459990507169,1.880469224556803e+17,1401.137585104107,142449.56280850468,1
coupling_S6_seed20250813,SAPre,43,38,68.90669392599033,5.911745076249925e-17,0.009079786012520625,1.165589737670164e+18,7589.021793131582,15820.124270944625,1
coupling_S6_seed20250814,Base,43,38,516.5551724023164,2.4800071744221416e-22,4.5556335071814664e-05,2.0828777341044476e+24,11338821.957210183,1558485187.5211844,1
coupling_S6_seed20250814,FlatL2,43,38,2.3561079466030033,7.018317916824235e-17,0.0025251868894866814,3.357083527029984e+16,933.0429982875254,14174.284264916243,1
coupling_S6_seed20250814,LocalGMCouplingL2,43,38,10.000597731715875,6.397097842000334e-17,0.004479429209030777,1.5633022940585114e+17,2232.560727057393,141749.9296141252,1
coupling_S6_seed20250814,SAMat,43,38,10.000597731715875,6.397097842000334e-17,0.004479429209030777,1.5633022940585114e+17,2232.560727057393,141749.9296141252,1
coupling_S6_seed20250814,SAPre,43,38,61.422840959768635,8.629375981141049e-17,0.0049640779499205605,7.117877479669948e+17,12373.464232315606,14568.369875801804,1
coupling_S6_seed20250815,Base,43,38,387.58409023282036,1.0827933175212464e-20,3.2419986627660704e-05,3.5794835815951113e+22,11955097.165343491,562681079.6763183,1
coupling_S6_seed20250815,FlatL2,43,38,2.1944466227329658,6.010866623791289e-17,0.003671436205531293,3.650799061232276e+16,597.7079540226977,23585.623234409126,1
coupling_S6_seed20250815,LocalGMCouplingL2,43,38,10.000562826408023,4.830381692766832e-17,0.0062615114865123235,2.070346291967607e+17,1597.1483639293554,203251.68781182464,1
coupling_S6_seed20250815,SAMat,43,38,10.000562826408023,4.830381692766832e-17,0.0062615114865123235,2.070346291967607e+17,1597.1483639293554,203251.68781182464,1
coupling_S6_seed20250815,SAPre,43,38,57.99960719445672,4.2693742498057283e-17,0.007444741116802101,1.3585037010305646e+18,7790.681540766663,23585.623234409886,1
coupling_S6_seed20250816,Base,43,38,27987571.4806875,4.2568759182574753e-26,0.0003507163086090399,6.574674014022948e+32,79801169189.10255,2095172234380287.8,1
coupling_S6_seed20250816,FlatL2,43,38,2.1876351048150857,7.365817147933859e-17,0.004573844001581463,2.9699829100817772e+16,478.29246123363276,18293.736342663004,1
coupling_S6_seed20250816,LocalGMCouplingL2,43,38,10.000568261267105,9.780394653334416e-17,0.007237969856506417,1.0225117304297763e+17,1381.681391264335,182946.51006614108,1
coupling_S6_seed20250816,SAMat,43,38,10.000568261267105,9.780394653334416e-17,0.007237969856506417,1.0225117304297763e+17,1381.681391264335,182946.51006614108,1
coupling_S6_seed20250816,SAPre,43,38,52.937070312359104,8.51340334091461e-17,0.009340958622393977,6.218085551984664e+17,5667.198887429818,18271.484992126643,1
coupling_S6_seed20250817,Base,43,38,253355.1851240384,1.74480967579394e-18,0.004233113361683998,1.452050551065143e+23,59850791.480634905,191250455.46793586,1
coupling_S6_seed20250817,FlatL2,43,38,2.2740403084910468,5.444078335677312e-17,0.005251252015672548,4.177089616048163e+16,433.04726219653764,22299.513767337376,1
coupling_S6_seed20250817,LocalGMCouplingL2,43,38,10.000556308385695,1.5628548477534974e-16,0.007999954589403132,6.398902830138606e+16,1250.076634388974,223006.28715152742,1
coupling_S6_seed20250817,SAMat,43,38,10.000556308385695,1.5628548477534974e-16,0.007999954589403132,6.398902830138606e+16,1250.076634388974,223006.28715152742,1
coupling_S6_seed20250817,SAPre,43,38,60.71628164505907,2.892805763396991e-16,0.011496064228960793,2.098871704879369e+17,5281.484205011929,22281.913653281383,1
coupling_S6_seed20250818,Base,43,38,9368803.82123712,3.584888959110829e-24,0.006934063368868826,2.613415346499573e+30,1351127516.8466597,261750225184703.9,1
coupling_S6_seed20250818,FlatL2,43,38,2.147137125139656,3.5303852426793595e-17,0.005074283352158919,6.081877691937388e+16,423.14095925016267,14825.558199512374,1
coupling_S6_seed20250818,LocalGMCouplingL2,43,38,10.000564897812577,2.6885033705806214e-17,0.007922709826300361,3.7197516682498374e+17,1262.2657041678508,148262.99458891328,1
coupling_S6_seed20250818,SAMat,43,38,10.000564897812577,2.6885033705806214e-17,0.007922709826300361,3.7197516682498374e+17,1262.2657041678508,148262.99458891328,1
coupling_S6_seed20250818,SAPre,43,38,48.3722167716341,1.9251799882739052e-16,0.009947497876522396,2.5126074998838986e+17,4862.752158590541,17511.408459287093,1
coupling_S6_seed20250819,Base,43,37,1762.611702744769,3.3163193772589934e-19,0.0011356682743600991,5.314963675789284e+21,1552048.0254129893,180249993.78937757,1
coupling_S6_seed20250819,FlatL2,43,37,2.17161146400413,6.315770159364041e-17,0.005190281792069019,3.4383953329656916e+16,418.3995303149916,8422.939776955098,1
coupling_S6_seed20250819,LocalGMCouplingL2,43,37,10.000553923135485,1.5097933634017956e-16,0.008152593956580658,6.623789828167416e+16,1226.6714099091344,84233.60913415796,1
coupling_S6_seed20250819,SAMat,43,37,10.000553923135485,1.5097933634017956e-16,0.008152593956580658,6.623789828167416e+16,1226.6714099091344,84233.60913415796,1
coupling_S6_seed20250819,SAPre,43,37,39.984759314475795,1.3634816651722512e-16,0.0100965338669041,2.9325483675957203e+17,3960.246144030052,7782.612544816372,1
coupling_S6_seed20250820,Base,43,38,10462139.72122241,1.2491483198425651e-18,0.00022757720170396263,8.37541831905197e+24,45971826891.65758,11917623686345.34,1
coupling_S6_seed20250820,FlatL2,43,38,2.2831291894138186,4.590828819611331e-17,0.004953616864645991,4.973239646097527e+16,460.9014487391087,23728.093399907884,1
coupling_S6_seed20250820,LocalGMCouplingL2,43,38,10.00055792587623,6.278005151009074e-17,0.007113868920546048,1.592951532425682e+17,1405.7832717430229,237292.79774919242,1
coupling_S6_seed20250820,SAMat,43,38,10.00055792587623,6.278005151009074e-17,0.007113868920546048,1.592951532425682e+17,1405.7832717430229,237292.79774919242,1
coupling_S6_seed20250820,SAPre,43,38,70.4216220536826,1.4448814760753064e-16,0.009900109537475058,4.873868425870266e+17,7113.216453526539,29875.231739852963,1
coupling_S6_seed20250821,Base,43,38,6049709.341821256,1.7226187879175717e-18,0.004436858809308831,3.511925786630128e+24,1363511800.0889628,1157938056.0001132,1
coupling_S6_seed20250821,FlatL2,43,38,2.1967552275219417,5.907964053895296e-17,0.004621970194990274,3.718294843167768e+16,475.28545941360494,10546.16111691665,1
coupling_S6_seed20250821,LocalGMCouplingL2,43,38,10.00055220572622,1.04863123927063e-16,0.007977888734390481,9.536767388965117e+16,1253.533677728118,105466.88411790453,1
coupling_S6_seed20250821,SAMat,43,38,10.00055220572622,1.04863123927063e-16,0.007977888734390481,9.536767388965117e+16,1253.533677728118,105466.88411790453,1
coupling_S6_seed20250821,SAPre,43,38,46.907924102652224,1.5386033537523563e-16,0.009055215107170727,3.048734034554966e+17,5180.210911335098,12284.94772987016,1
coupling_S6_seed20250822,Base,43,38,362.8979041024322,1.1997771602115777e-20,0.0005416956475532055,3.0247108891324124e+22,669929.5180635327,35301623.335136436,1
coupling_S6_seed20250822,FlatL2,43,38,2.1838985097955113,3.296029931703671e-17,0.0020284986471147907,6.625845502157454e+16,1076.6083146773362,21032.754781166735,1
coupling_S6_seed20250822,LocalGMCouplingL2,43,38,10.000561446299898,2.975427307408482e-17,0.003410502305982865,3.361050502359649e+17,2932.2840300551734,210338.06392616162,1
coupling_S6_seed20250822,SAMat,43,38,10.000561446299898,2.975427307408482e-17,0.003410502305982865,3.361050502359649e+17,2932.2840300551734,210338.06392616162,1
coupling_S6_seed20250822,SAPre,43,38,58.61486760517963,5.057483104547906e-17,0.0037839102528141317,1.1589730779816274e+18,15490.55439715759,14649.985193304665,1
coupling_S6_seed20250823,Base,43,38,9229024.72887359,2.691232083732304e-18,0.002523928789291505,3.4292935137999785e+24,3656610585.8574085,1751731950.633993,1
coupling_S6_seed20250823,FlatL2,43,38,2.2653659288630164,4.024606926614809e-17,0.007006476965544713,5.628788028669594e+16,323.3245381385333,19712.19961921019,1
coupling_S6_seed20250823,LocalGMCouplingL2,43,38,10.000551473563295,3.538657257013956e-17,0.010934018011781725,2.8260864919147648e+17,914.6273092642986,197131.85204552131,1
coupling_S6_seed20250823,SAMat,43,38,10.000551473563295,3.538657257013956e-17,0.010934018011781725,2.8260864919147648e+17,914.6273092642986,197131.85204552131,1
coupling_S6_seed20250823,SAPre,43,38,48.70118831521974,1.795630989376351e-16,0.013611706132719658,2.7122047126249686e+17,3577.890077875866,19681.85434092742,1
coupling_S6_seed20250824,Base,43,38,33813.085955702794,6.413763504379294e-25,5.093607903404831e-06,5.271957086134427e+28,6638337028.867176,1052927427187.2615,1
coupling_S6_seed20250824,FlatL2,43,38,2.251444532481422,7.00989861327955e-17,0.0030318223059980854,3.211807554842927e+16,742.6043828581963,11615.58546117904,1
coupling_S6_seed20250824,LocalGMCouplingL2,43,38,10.00056141658964,1.5271582848324206e-16,0.005178316804912318,6.548477335921358e+16,1931.2378507052304,116161.66225933342,1
coupling_S6_seed20250824,SAMat,43,38,10.00056141658964,1.5271582848324206e-16,0.005178316804912318,6.548477335921358e+16,1931.2378507052304,116161.66225933342,1
coupling_S6_seed20250824,SAPre,43,38,48.03621074860564,1.7657147780955196e-16,0.005640727459789941,2.7204966138651773e+17,8515.96023580875,13307.422771485342,1
coupling_S6_seed20250825,Base,43,38,55386.73699568893,4.462313457774007e-25,3.101243915712576e-05,1.2412112577882013e+29,1785952298.5299487,174950034766.2252,1
coupling_S6_seed20250825,FlatL2,43,38,2.27110760961065,7.039225117990475e-17,0.007367002149638106,3.2263602478151676e+16,308.2811112960263,9232.347769989789,1
coupling_S6_seed20250825,LocalGMCouplingL2,43,38,10.000561258958971,3.5855916530131337e-17,0.010829555991897782,2.7890965360082346e+17,923.4507182419085,92328.09375838429,1
coupling_S6_seed20250825,SAMat,43,38,10.000561258958971,3.5855916530131337e-17,0.010829555991897782,2.7890965360082346e+17,923.4507182419085,92328.09375838429,1
coupling_S6_seed20250825,SAPre,43,38,46.26016898790998,2.8251714973591685e-16,0.015405761493336976,1.6374287023337066e+17,3002.783666871488,9223.83801688412,1
coupling_S6_seed20250826,Base,43,38,1640.6962915873007,5.362026325973221e-20,0.003898743770899209,3.059843782638479e+22,420826.909383914,58465886.91683959,1
coupling_S6_seed20250826,FlatL2,43,38,2.179813410019873,8.693983663348332e-17,0.006090573269688124,2.507266512599308e+16,357.8995463150373,13601.59437081479,1
coupling_S6_seed20250826,LocalGMCouplingL2,43,38,10.00056271607857,1.9097226886043918e-16,0.008317328613117375,5.236657016096348e+16,1202.3767703859316,136022.74433532186,1
coupling_S6_seed20250826,SAMat,43,38,10.00056271607857,1.9097226886043918e-16,0.008317328613117375,5.236657016096348e+16,1202.3767703859316,136022.74433532186,1
coupling_S6_seed20250826,SAPre,43,38,97.89438285381615,6.767417414480322e-17,0.012815212736722101,1.4465545252809498e+18,7638.919841985843,26887.034909536404,1
coupling_S6_seed20250827,Base,43,38,13757.022118733325,4.791265842026725e-19,0.004085341291429412,2.871270885882226e+22,3367410.7344700955,2671024.087104973,1
coupling_S6_seed20250827,FlatL2,43,38,2.233390535944993,5.431251081377235e-17,0.0003367213375119576,4.1121106398540104e+16,6632.756190764658,15818.575429821287,1
coupling_S6_seed20250827,LocalGMCouplingL2,43,38,10.000563625612996,5.710886841487196e-17,0.0005866069427120531,1.7511402174813024e+17,17048.15081011061,158193.66338820546,1
coupling_S6_seed20250827,SAMat,43,38,10.000563625612996,5.710886841487196e-17,0.0005866069427120531,1.7511402174813024e+17,17048.15081011061,158193.66338820546,1
coupling_S6_seed20250827,SAPre,43,38,41.30864185589679,4.362732842478971e-17,0.0005869276113664646,9.468524282230536e+17,70381.15272805693,16654.486224702534,1
coupling_S6_seed20250828,Base,43,38,478.67775557646087,7.697257319508324e-26,1.9380858613780113e-06,6.218809320084381e+27,246984803.46795008,46371642619.98454,1
coupling_S6_seed20250828,FlatL2,43,38,2.2424901554918417,5.381168231244259e-17,0.004154910497375337,4.167292415188667e+16,539.7204481079499,19581.563457770066,1
coupling_S6_seed20250828,LocalGMCouplingL2,43,38,10.00055201787217,1.8607345482250916e-17,0.0064516897532039645,5.3745183736237114e+17,1550.0670987636704,195825.42511467222,1
coupling_S6_seed20250828,SAMat,43,38,10.00055201787217,1.8607345482250916e-17,0.0064516897532039645,5.3745183736237114e+17,1550.0670987636704,195825.42511467222,1
coupling_S6_seed20250828,SAPre,43,38,66.55456032467423,6.172609724623299e-17,0.008433512838401654,1.0782240137292319e+18,7891.677121972326,20646.439172530794,1
coupling_S6_seed20250829,Base,43,38,123815.71174924004,1.6847076504796696e-21,0.0003060294684160198,7.3493885846596155e+25,404587546.3892373,70776727514.19405,1
coupling_S6_seed20250829,FlatL2,43,38,2.1543919104395037,4.3740755017029605e-17,0.005514327134467542,4.925365164823363e+16,390.68989885880785,13765.771158183505,1
coupling_S6_seed20250829,LocalGMCouplingL2,43,38,10.000546704224693,1.7567476099536912e-16,0.0077972264695333185,5.6926485327555464e+16,1282.5774322832062,137664.5942953506,1
coupling_S6_seed20250829,SAMat,43,38,10.000546704224693,1.7567476099536912e-16,0.0077972264695333185,5.6926485327555464e+16,1282.5774322832062,137664.5942953506,1
coupling_S6_seed20250829,SAPre,43,38,56.60367134398442,2.789023608190437e-16,0.013227293265831771,2.0295156763018506e+17,4279.308714671113,13864.413571640638,1
coupling_S6_seed20250830,Base,43,38,17008.734296799168,5.565597445862176e-21,2.592792302171422e-05,3.056048243202454e+24,656000647.7400687,155735706964.90482,1
coupling_S6_seed20250830,FlatL2,43,38,2.294393612978429,5.918420148789002e-17,0.005186831581673607,3.876699449003965e+16,442.349742198128,18386.722852544768,1
coupling_S6_seed20250830,LocalGMCouplingL2,43,38,10.00055830915829,4.197557043614274e-17,0.008130774039632778,2.38247109098186e+17,1229.9638706488956,183876.4216570514,1
coupling_S6_seed20250830,SAMat,43,38,10.00055830915829,4.197557043614274e-17,0.008130774039632778,2.38247109098186e+17,1229.9638706488956,183876.4216570514,1
coupling_S6_seed20250830,SAPre,43,38,48.55385532063473,2.1686478438651161e-16,0.010348448144848428,2.2388999420993427e+17,4691.897243047536,18373.187300574966,1
coupling_S6_seed20250831,Base,43,38,121006.81791075056,1.5733672853866428e-18,0.0006470076284947247,7.690945339632766e+22,187025334.14061156,27198996651.167984,1
coupling_S6_seed20250831,FlatL2,43,38,2.215147739373153,5.780737689133521e-17,0.0050216114550602235,3.831946472051706e+16,441.1228863875903,14581.835902555202,1
coupling_S6_seed20250831,LocalGMCouplingL2,43,38,10.000547307270844,1.0267224865321727e-16,0.007644592684107433,9.740263253655226e+16,1308.1857622135021,145825.64976123945,1
coupling_S6_seed20250831,SAMat,43,38,10.000547307270844,1.0267224865321727e-16,0.007644592684107433,9.740263253655226e+16,1308.1857622135021,145825.64976123945,1
coupling_S6_seed20250831,SAPre,43,38,71.52686754777355,5.821248045191368e-17,0.010370513751611838,1.2287204907349412e+18,6897.138296225341,16037.821562465859,1
coupling_S6_seed20250832,Base,43,38,6054589.099769791,3.379087054645536e-19,2.7040226507204596e-05,1.791782514583636e+25,223910443137.61966,24256580114455.383,1
coupling_S6_seed20250832,FlatL2,43,38,2.2400332877060904,1.0687609351203611e-16,0.007288692248662139,2.0959161343727664e+16,307.32993125306604,14061.301795275747,1
coupling_S6_seed20250832,LocalGMCouplingL2,43,38,10.000573618594078,7.414974611574416e-18,0.009764699655138693,1.3486996439588165e+18,1024.1557827466056,140620.04842789762,1
coupling_S6_seed20250832,SAMat,43,38,10.000573618594078,7.414974611574416e-18,0.009764699655138693,1.3486996439588165e+18,1024.1557827466056,140620.04842789762,1
coupling_S6_seed20250832,SAPre,43,38,55.57765448036508,2.486409226676909e-16,0.01764595347165734,2.2352577316745533e+17,3149.5977006645207,14055.963578969306,1
